,id,day,screen,call,social,sms,builtin,utilities,arousal,finance,unknown,valence,office,activity,game,entertainment,weather,communication,travel,other,mood
1501,AS14.27,2014-05-10,4957.294000148775,2.0,836.5840000000002,,1188.4199999999994,,0.6,,,0.0,,0.1007543103448276,78.40100000000001,,77.999,2582.841999999999,28.979,53.631,6.6
1502,AS14.27,2014-05-11,9192.12099909782,4.0,946.1850000000002,,1236.2960000000014,,1.4,,,0.4,,0.0762081881000428,,,303.357,3864.175,,42.256,7.0
1503,AS14.27,2014-05-12,3443.1820023059845,2.0,741.0640000000001,,723.0659999999997,,0.0,,,1.0,,0.1000359195402298,93.762,,31.067,1799.5269999999998,,55.589000000000006,7.8
1504,AS14.27,2014-05-13,4063.568000078201,3.0,844.8080000000003,3.0,1072.947,,0.8,,,0.4,,0.0708333333333333,14.079,,,2083.405,,47.344,6.8
1505,AS14.27,2014-05-14,2112.7540001869197,,464.584,,366.488,,1.0,,,0.75,,0.0883333333333333,,,,1257.21,,24.139000000000003,7.5
1506,AS14.27,2014-05-15,,,,,,,1.5,,,0.5,,,,,,,,,7.0
1521,AS14.28,2014-03-21,,1.0,,,,,,,,,,,,,,,,,
1522,AS14.28,2014-03-24,,3.0,,1.0,,,,,,,,,,,,,,,
1523,AS14.28,2014-03-26,,2.0,,,,,,,,,,,,,,,,,
1524,AS14.28,2014-03-27,,1.0,,,,,,,,,,,,,,,,,
1525,AS14.28,2014-03-28,,2.0,,,,,,,,,,,,,,,,,
1526,AS14.28,2014-03-31,1870.4369995594016,,691.1659999999999,,818.3879999999998,6.177,0.0,159.497,,0.0,,0.0241511666299801,,181.001,,93.215,,40.548,6.5
1527,AS14.28,2014-04-01,8599.743999242783,2.0,2115.055,,3753.8110000000006,,0.0,72.65299999999999,,0.0,,0.1266099799334526,456.729,11.341,,3027.9189999999994,350.225,110.38299999999998,7.5
1528,AS14.28,2014-04-02,11887.370000839235,2.0,3621.688000000002,,2318.685,580.748,-0.2,274.499,,0.4,,0.0432156771266439,63.557,884.173,45.055,2724.0619999999994,160.134,104.937,6.8
1529,AS14.28,2014-04-03,9165.401001453403,,2340.7870000000003,,6674.119999999996,,0.0,37.822,,1.25,,0.1511130513662618,,1003.647,87.685,2876.2009999999987,153.465,83.416,8.0
1530,AS14.28,2014-04-04,13760.366001367567,3.0,2740.811,,3474.3719999999994,163.92399999999998,-0.5,34.124,11.044,0.0,,0.1249059457568499,194.18400000000003,495.668,57.53,5675.670999999998,236.293,106.344,5.75
1531,AS14.28,2014-04-05,7930.456998109816,,2144.6040000000003,,2074.759,545.1400000000001,-0.8,,8.355,0.8,,0.0278597907389608,304.83,414.386,5.05,1473.5320000000004,,88.969,7.6
1532,AS14.28,2014-04-06,5941.962999582291,,2795.492,,886.4979999999998,,-0.6,,21.088,0.6,,0.0122530367142436,,334.148,,1031.141,,50.495000000000005,7.2
1533,AS14.28,2014-04-07,11464.430001258852,,3634.215,,11171.201,,0.2,23.638,,1.25,,0.1116669789967582,170.60100000000003,1081.947,100.141,2729.307999999999,305.136,65.002,8.0
1534,AS14.28,2014-04-08,7366.385003089905,,1976.0120000000009,,5743.238999999998,,-0.2,,19.103,1.0,,0.0988504197495674,74.429,,54.055,3201.2989999999995,120.94899999999998,57.39,7.8
1535,AS14.28,2014-04-09,12251.725998640057,,1667.5689999999995,1.0,2656.3310000000006,6.101,-1.0,93.374,,1.0,,0.2438468705912344,4.021,230.748,,2147.7440000000006,,214.173,7.0
1536,AS14.28,2014-04-10,8174.054998397829,,1479.6180000000002,,3769.5110000000022,3.012,-1.0,38.55799999999999,,0.5,,0.2238484274709124,108.076,901.585,,2599.0080000000007,692.413,68.916,7.0
1537,AS14.28,2014-04-11,25290.746998786915,10.0,1602.8449999999998,8.0,3681.911000000004,12.924,-0.6,130.212,,0.0,,0.3332305813491698,,136.636,10.104,5391.553999999998,1441.197,122.259,7.4
1538,AS14.28,2014-04-12,11483.372000932695,,3307.002,,3001.0440000000017,960.437,-0.75,46.519,50.387,1.25,,0.0371925559830254,986.146,471.004,42.271,3099.4809999999998,,73.032,7.8
1539,AS14.28,2014-04-13,9758.656001567842,2.0,2498.3569999999995,,1807.876,153.529,-0.6,,30.054,0.75,,0.0424249773952518,378.55,258.271,106.859,3783.596000000001,,49.888,7.2
1540,AS14.28,2014-04-14,10881.651001691816,,1918.339,1.0,5240.122000000005,327.85900000000004,-1.0,45.421,,0.5,,0.106119599937788,94.11,38.197,66.258,5093.312000000002,7.27,58.638000000000005,6.8
1541,AS14.28,2014-04-15,9848.605000257488,,3156.2919999999995,,3396.787000000002,2.097,-0.2,153.30300000000005,,0.4,,0.1172585749654264,943.384,,43.824,3102.1890000000003,,104.314,6.8
1542,AS14.28,2014-04-16,10166.238999128343,,3582.5239999999994,,3731.1520000000014,,0.6,76.49600000000001,,-0.4,,0.0358923264784062,4.053,1455.42,79.236,3213.132999999999,,55.21799999999999,6.2
1543,AS14.28,2014-04-17,9490.893999099726,2.0,3298.565999999999,,2333.571,,-0.5,31.242,21.632,0.75,,0.107937415254637,158.831,689.76,,2112.354,,63.008,7.8
1544,AS14.28,2014-04-18,10498.70799779892,,1592.8890000000004,,2534.023999999999,1304.114,-0.2,204.44199999999995,9.035,0.0,,0.0347510797508079,974.711,233.807,71.178,2410.253000000001,143.316,51.486,5.8
1545,AS14.28,2014-04-19,6235.212999582291,1.0,2019.8690000000004,,976.0549999999998,1162.0819999999994,-0.5,24.537,18.08,0.3333333333333333,,0.020545114412761,,284.044,22.188,816.547,202.421,48.751,6.75
1546,AS14.28,2014-04-20,5530.367001056672,,1985.2899999999995,,821.7469999999997,781.87,-0.4,,,1.0,,0.031283807396403,211.4,278.96500000000003,,172.10399999999998,,46.487,7.8
1547,AS14.28,2014-04-21,4831.646000623702,,1362.6459999999995,,1067.223,256.488,-0.25,,43.577,1.0,,0.0756566698296156,67.439,57.391,39.01,1165.481,171.58300000000003,46.432,8.0
1548,AS14.28,2014-04-22,15713.050998926155,,2267.347,,7992.442999999997,20.337,-0.75,,,1.0,,0.1572529041154299,47.307,1580.793,44.756,2765.222,185.81,46.479,7.25
1549,AS14.28,2014-04-23,9310.856999874117,,2384.599,1.0,4591.194999999999,,0.3333333333333333,47.78099999999999,16.097,1.0,,0.0951148533806443,93.535,142.137,53.44,3049.582000000001,169.14499999999998,50.004,7.0
1550,AS14.28,2014-04-24,11309.896000862122,,2900.796,,3088.85,1800.1179999999997,-0.2,,,1.2,,0.1191317811277904,82.664,417.576,130.565,3579.205999999999,,52.496,8.0
1551,AS14.28,2014-04-25,4424.054999589917,,1666.3220000000003,,3085.391000000001,10.033,-0.2,22.16,,1.0,,0.1303849575356078,37.243,34.246,62.71,863.9889999999999,89.54700000000001,58.244,7.0
1552,AS14.28,2014-04-26,4114.448999881744,,1833.679,,779.3349999999996,,0.0,24.242000000000004,40.239,1.0,23.264,0.0330103700922375,59.433,77.907,104.55700000000002,558.98,129.18,56.092,8.0
1553,AS14.28,2014-04-27,13994.419999837875,,1685.4179999999997,,966.298,236.878,0.25,27.411999999999995,24.225,0.5,,0.0531420002146689,51.332,558.951,170.372,1582.3859999999995,182.125,56.368,7.25
1554,AS14.28,2014-04-28,2569.507999897006,,290.841,,1641.691,7.022,-0.5,,,1.0,,0.0923567273620886,,74.999,,676.588,81.965,673.05,7.5
1555,AS14.28,2014-04-29,,,,,9.48,,-0.2,,,0.8,,0.0,,,,24.046000000000003,,,7.0
1556,AS14.28,2014-04-30,1370.197999715805,,792.0759999999999,,212.455,12.065,-0.2,,59.238,0.2,,0.0305982562516532,,,,380.809,,23.65,6.2
1557,AS14.28,2014-05-01,8454.422998905184,,2350.038,1.0,6414.530999999995,,-0.6,89.15299999999999,37.83,0.4,,0.0574909285561297,621.9910000000001,455.105,40.242,2024.128,82.913,252.731,6.4
1558,AS14.28,2014-05-02,8815.100000619885,1.0,2816.699,,3910.626,25.779,-0.5,5.023,84.101,1.0,,0.0822636340373376,202.949,109.002,,2619.451,30.166,218.451,6.8
1559,AS14.28,2014-05-03,7978.536000013354,2.0,1904.829,,3301.6580000000017,217.981,0.0,12.035,46.672,1.0,,0.0541987480797515,466.36099999999993,144.73700000000002,43.93,2420.192,,53.655,7.4
1560,AS14.28,2014-05-04,8414.128998994829,,1541.5349999999996,,2362.658000000001,1047.9259999999997,-0.4,,,0.6666666666666666,,0.0292191013874883,371.341,527.476,30.084,1270.993,118.765,167.92399999999998,6.8
1561,AS14.28,2014-05-05,6217.170999526979,,1655.1580000000004,,1303.5769999999998,454.03600000000006,0.5,8.033,83.581,1.0,,0.0639670648571114,306.696,208.636,53.47,1317.1710000000005,47.757,531.512,7.0
1562,AS14.28,2014-05-06,6754.850999116899,1.0,1779.927,,6114.8020000000015,66.22,,13.349,32.111,,,0.0720954976869299,21.003,202.795,31.711,2253.1450000000004,28.435,6.327999999999999,
1563,AS14.28,2014-05-07,6894.351999998094,1.0,2172.2390000000005,,2543.592,,0.0,27.477,33.676,-0.25,,0.0279668578417859,409.98,67.793,9.186,1530.495,160.396,107.934,6.333333333333333
1564,AS14.28,2014-05-08,2669.583000421525,,1240.5869999999995,,2596.097000000001,,0.0,,,0.5,,0.0357688707816894,148.867,,,1174.9619999999998,,26.128,6.5
1587,AS14.29,2014-03-21,,3.0,,2.0,,,,,,,,,,,,,,,
1588,AS14.29,2014-03-22,,,,1.0,,,,,,,,,,,,,,,
1589,AS14.29,2014-03-23,,4.0,,,,,,,,,,,,,,,,,
1590,AS14.29,2014-03-24,,,,1.0,,,,,,,,,,,,,,,
1591,AS14.29,2014-03-25,,,,8.0,,,,,,,,,,,,,,,
1592,AS14.29,2014-03-31,,1.0,,4.0,,,,,,,,,,,,,,,
1593,AS14.29,2014-04-01,,2.0,,3.0,,,,,,,,,,,,,,,
1594,AS14.29,2014-04-02,2727.8409993648543,,2182.87,2.0,222.425,14.126,0.25,,,1.5,375.1029999999998,0.1535813214052014,,7.023,,922.3450000000004,,170.44899999999998,8.5
1595,AS14.29,2014-04-03,3939.3320002555824,,1491.985,,133.01399999999998,,-1.0,,,0.25,1299.5949999999996,0.1886913420889081,,,,1869.5210000000009,90.717,137.89,7.25
1596,AS14.29,2014-04-04,3967.075998783112,1.0,1984.26,,13.521999999999998,,-1.25,,,0.75,126.322,0.0151262922038926,,172.06599999999997,,826.7060000000001,777.9000000000001,69.44,8.0
1597,AS14.29,2014-04-05,6806.078000307085,,2763.1330000000007,2.0,151.90400000000002,,0.8,,,0.8,855.2119999999999,0.1498821499583368,,,,2457.589,316.994,87.655,8.2
1598,AS14.29,2014-04-06,9531.902999639507,,7123.663999999999,6.0,241.93400000000003,15.058,0.0,,,0.8,346.3190000000002,0.114635345061642,,,,2141.965,,215.304,7.75
1599,AS14.29,2014-04-07,11191.926000595093,,7326.924999999998,,266.639,,-0.6,,,0.2,796.9639999999998,0.1954092748210394,,47.142,,2490.1130000000007,,234.98,7.2
1600,AS14.29,2014-04-08,14873.304000377651,,6850.535000000002,4.0,1210.7329999999995,,-0.8,,,1.0,1432.8709999999994,0.1375670634731195,,696.8,,4535.777,182.989,72.49199999999999,7.8
1601,AS14.29,2014-04-09,5617.376000642778,,3194.319,,234.85499999999996,2.015,0.4,,,0.4,599.3290000000004,0.0684037452212791,,,,3151.915000000001,,61.608,7.6
1602,AS14.29,2014-04-10,7310.520997524259,1.0,3479.944,3.0,417.922,,0.4,,,1.4,671.1150000000001,0.1676437975828992,,49.201,,1978.8589999999997,,713.279,8.6
1603,AS14.29,2014-04-11,6887.131999969486,,3173.02,,26.099,4.041,0.2,27.183,,0.6,988.105,0.0189782347479986,,100.238,,2509.4590000000003,,56.289,7.2
1604,AS14.29,2014-04-12,2665.6599991321555,,149.98,1.0,83.032,,1.0,,,0.75,292.025,0.1154699574755954,,96.786,,1837.5330000000004,138.267,66.49300000000001,8.25
1605,AS14.29,2014-04-13,11175.523998498917,,3855.098,,382.1470000000001,,0.0,,,0.6,559.322,0.0749941178856907,,,,2446.3369999999995,177.822,64.56700000000001,8.2
1606,AS14.29,2014-04-14,7842.806001186373,,5300.715999999999,,346.946,,-0.8,,,1.0,777.1320000000002,0.1411580209917355,,91.469,,2033.1000000000004,,176.56,8.0
1607,AS14.29,2014-04-15,9205.890996217728,,3903.075,1.0,109.163,,-0.5,,,1.0,818.141,0.1973831676290889,,43.16,,4330.224000000001,,76.42599999999999,8.25
1608,AS14.29,2014-04-16,11911.72399926185,1.0,5169.097999999999,5.0,336.56200000000007,,0.0,1.004,,1.0,632.9019999999999,0.031889568580213,,2162.963,,3112.6549999999997,410.731,129.926,7.8
1609,AS14.29,2014-04-17,6325.021000146866,2.0,2654.965,4.0,199.72500000000005,3.018,0.8,,,0.8,825.8579999999996,0.1046635439467352,,22.31,,8852.544,69.414,64.289,7.6
1610,AS14.29,2014-04-18,9005.241000413891,1.0,4633.982,1.0,531.1370000000001,4.031,-0.25,,,0.25,1394.7730000000004,0.1547806052191322,,487.892,,2845.5579999999995,64.902,102.518,8.0
1611,AS14.29,2014-04-19,7506.035999536514,1.0,4294.650000000001,3.0,359.67300000000006,,-0.6,,,0.2,33283.021,0.0708333333333332,,,,2150.7649999999994,30.28,94.42399999999998,7.0
1612,AS14.29,2014-04-20,3084.711000204088,,1608.13,,71.311,,-0.5,,,0.75,212.009,0.0084171455938697,,,,1014.836,,88.465,7.5
1613,AS14.29,2014-04-21,3747.0190002918257,,2052.156,,34.02499999999999,,0.0,,,0.4,328.005,0.1107638888888888,,,,1234.593,,187.019,7.2
1614,AS14.29,2014-04-22,12947.800999164583,3.0,3921.9770000000008,11.0,1667.174,8.087,-0.2,,,0.0,1742.5610000000006,0.1664660232870681,,156.89,,4858.252,676.0959999999999,47.538,6.4
1615,AS14.29,2014-04-23,12022.980001211166,4.0,4082.698,1.0,364.6059999999998,27.062,0.6,,,0.6,1600.2,0.0948113225681511,,397.754,,3333.445,419.153,38.202,7.6
1616,AS14.29,2014-04-24,9600.506002664571,,3170.045,3.0,417.582,,0.2,,,1.0,1063.0719999999988,0.1866131513274127,,1088.969,,3718.909000000001,554.443,48.217000000000006,7.8
1617,AS14.29,2014-04-25,3919.814000844957,,129.404,1.0,565.0739999999998,3.0600000000000005,0.0,,,0.75,660.8069999999999,0.1651080339177729,,,,2368.2210000000014,221.435,46.355,7.5
1618,AS14.29,2014-04-26,10479.328002691267,2.0,5209.301000000001,4.0,560.884,,0.0,,,0.0,1034.2689999999998,0.269335092679129,,,,3443.887999999998,47.182,155.488,6.0
1619,AS14.29,2014-04-27,7078.390000104903,,4955.927,,1304.3349999999998,,-0.75,,,0.0,517.0930000000001,0.0448955982613229,,317.902,,890.9469999999998,,53.253,6.5
1620,AS14.29,2014-04-28,7495.86300110817,,2524.755,,606.1639999999998,,-0.4,,,0.4,683.572,0.0787921570810861,,1528.2210000000002,,1864.1959999999992,457.693,53.297,7.0
1621,AS14.29,2014-04-29,11914.784997701645,,3099.041,1.0,1912.556,,0.4,68.332,,0.8,1610.8969999999997,0.2085233883666979,,2120.963,,3277.7529999999983,35.59,48.325,7.6
1622,AS14.29,2014-04-30,9185.733000040054,1.0,4138.987,2.0,1098.1699999999996,,-0.4,,,0.2,690.295,0.0912149341535715,,181.471,,3211.5919999999987,50.56,61.305,7.8
1623,AS14.29,2014-05-01,6110.111998796463,,1088.6609999999996,,335.771,,0.0,,,0.4,2203.138,0.1318342937166134,,,,4195.65,,35.15,7.6
1624,AS14.29,2014-05-02,3315.274000167847,,302.231,7.0,1658.5580000000004,2.299,,,,,674.1509999999997,0.3209989457982649,,,,600.3589999999997,157.998,,
1625,AS14.29,2014-05-03,1832.099000453949,,120.358,2.0,992.753,,1.0,,,1.0,6024.433,0.291548117478645,,34.317,,334.37,,14.052,8.0
1626,AS14.29,2014-05-04,3147.8140001297,1.0,902.211,7.0,366.499,,-1.0,,,1.0,5916.104,0.3729824077846088,,,,1259.785,,27.162,8.0
1627,AS14.29,2014-05-05,5538.639000177383,9.0,2064.259,17.0,910.3019999999996,,-0.3333333333333333,,,0.6666666666666666,674.6029999999996,0.2139411712959134,,,,1675.559,332.677,42.099,7.333333333333333
1628,AS14.29,2014-05-06,14082.108999967577,,3593.027999999999,,159.45,,,,,,1819.2979999999995,0.0899461365573897,,,,2002.338,,2.007,
1629,AS14.29,2014-05-07,2763.989000320434,,1124.2560000000003,,8.045,,-0.2,,,0.8,201.554,0.0344685350298198,,,,433.884,,995.0270000000002,7.8
1630,AS14.29,2014-05-08,9283.68100333214,1.0,3145.954999999999,2.0,177.727,,0.4,,,1.0,1952.6379999999997,0.1176933021746805,,13.125,,4566.261000000001,,33.965,7.8
1631,AS14.29,2014-05-09,12395.829001426704,1.0,4079.0320000000006,,424.633,,-0.4,65.333,,0.6,323.32500000000005,0.0582699093763706,,1281.712,,5227.460000000001,,992.057,7.4
1632,AS14.29,2014-05-10,16022.038999319077,1.0,7162.089999999999,1.0,349.2209999999999,3.0940000000000003,-0.2,,,0.4,1340.5239999999994,0.1223394165266099,,28.157,,7022.016999999999,,209.46499999999995,7.0
1633,AS14.29,2014-05-11,9004.832000255583,,5470.435,,164.367,,-0.8,,,0.4,522.0260000000003,0.0151751189288362,,,,2730.711,53.644,62.325,7.0
1634,AS14.29,2014-05-12,13648.031000375748,,5361.464999999999,6.0,772.9159999999998,,-0.2,,,0.8,1009.2709999999996,0.1495170429412467,,857.8399999999999,,6234.928999999999,21.286,44.259,7.6
1635,AS14.29,2014-05-13,13083.924000024796,2.0,7132.595999999999,6.0,376.7069999999999,28.22,0.6,,,0.8,843.8079999999997,0.1152475244483759,,53.247,,6271.9519999999975,,511.768,8.2
1636,AS14.29,2014-05-14,7.43600010871887,,134.873,,,,0.2,,,0.4,7.171,0.125,,,,204.865,,,7.6
1637,AS14.29,2014-05-15,,,,,,,-0.5,,,0.0,,,,,,,,,6.0
1662,AS14.30,2014-03-21,9825.663999319073,3.0,1685.4339999999995,2.0,945.1459999999996,87.215,-0.4,,61.8,1.2,,0.2122594681147312,,4282.086,,3108.807999999999,,468.773,7.8
1663,AS14.30,2014-03-22,14524.601999759674,,1903.947,,1295.8449999999996,74.434,-0.8,,72.328,1.0,,0.2207906710084327,,2051.53,,8596.962999999998,,1093.018,7.6
1664,AS14.30,2014-03-23,16030.546999216069,,3174.8690000000006,,931.757,76.416,-0.6,,51.409,1.0,,0.1212586113947738,,5675.065999999998,366.937,4933.717000000001,,795.377,7.8
1665,AS14.30,2014-03-24,15730.021999835972,,3555.056,,1173.2820000000004,94.495,-0.2,194.072,15.109,1.0,137.45,0.1440737345192111,,2959.934,15.07,6090.128,,1382.9049999999995,7.8
1666,AS14.30,2014-03-25,15856.781001091003,2.0,2113.006,,1776.0500000000004,58.283,-0.2,25.429,29.197,1.0,,0.1341467837134854,,3057.9440000000004,,9165.199,,544.6349999999999,8.0
1667,AS14.30,2014-03-26,20322.225000381462,15.0,3180.192,,1436.0059999999994,58.24100000000001,0.2,,135.757,0.6,259.402,0.2009212625127145,,2769.173,6.087,7735.433000000002,,1142.6669999999997,6.8
1668,AS14.30,2014-03-27,17837.59700012207,2.0,3883.824000000001,,1377.2449999999994,180.794,-0.75,13.057,174.44799999999998,1.0,36.242,0.1601332938069107,,3634.5550000000007,,8619.059000000001,,256.43100000000004,7.75
1669,AS14.30,2014-03-28,17672.089000940327,2.0,2055.419,,1420.606999999999,67.45100000000001,0.0,13.088,285.998,1.0,68.523,0.2484071700359619,,2125.773,,7677.405999999999,26.599,397.424,7.8
1670,AS14.30,2014-03-29,17474.872000694268,2.0,1724.748,,745.6260000000003,62.825,-1.4,,,1.0,225.147,0.1325243739751236,,4951.745999999999,,9433.995999999996,,105.207,8.4
1671,AS14.30,2014-03-30,11700.13800120354,6.0,2183.8540000000003,,940.7549999999998,46.379000000000005,-1.2,,98.398,1.0,44.246,0.1126500911089034,,3374.6190000000006,1.007,4665.377,258.375,191.637,7.6
1672,AS14.30,2014-03-31,12971.81100034714,,1008.71,,827.4930000000002,41.77,-0.8,,185.751,1.0,,0.2345195085543214,,1387.0990000000004,,9438.066,51.068,251.44,7.6
1673,AS14.30,2014-04-01,12881.616999387736,6.0,1174.38,2.0,4823.892000000001,29.526,-1.2,57.264,169.243,1.2,,0.1571500810850656,,5218.006,,4574.087000000003,28.275,372.196,7.8
1674,AS14.30,2014-04-02,9073.774998426434,,708.391,,657.483,13.581,-0.6,13.048,11.094,0.6,,0.1637443980361231,,2697.003,,3926.909000000001,,910.432,7.6
1675,AS14.30,2014-04-03,14459.533000946032,1.0,2944.562000000001,,1513.5550000000003,55.308,0.2,,300.221,1.0,105.028,0.1251728890223232,,5515.235000000002,,3706.306000000001,2.01,636.729,8.0
1676,AS14.30,2014-04-04,15638.423000097271,3.0,1455.5620000000004,,1626.4430000000004,122.036,-1.2,371.857,71.413,1.0,,0.1425403135875643,,4869.822999999999,,4981.264999999998,73.846,398.727,7.8
1677,AS14.30,2014-04-05,9363.129999160778,2.0,1252.381,,1053.051,73.487,-0.8,21.149,217.914,1.0,10.073,0.067549336628284,478.826,4050.008,,1912.1270000000009,,304.675,8.0
1678,AS14.30,2014-04-06,10319.06200051308,,1087.4159999999997,,1158.7459999999996,2.013,-1.2,,4.37,1.0,,0.0910381678849411,1933.979,3701.609,97.505,1913.004,,249.572,8.0
1679,AS14.30,2014-04-07,16311.262001037596,,981.196,,2029.616,32.176,0.0,,,1.0,,0.1219521547065406,783.656,2757.3459999999995,74.886,9128.585,163.758,400.62799999999993,7.6
1680,AS14.30,2014-04-08,16108.397998571396,,1365.5009999999995,,3732.629,175.298,-0.6,34.218,2.016,1.0,,0.1590225458393758,1472.1660000000002,3160.5070000000005,,7115.139000000002,3.011,777.0920000000002,7.8
1681,AS14.30,2014-04-09,18234.77799868584,3.0,1530.4419999999998,5.0,2244.2130000000006,29.163,-0.5,,18.276,1.0,4.011,0.1609356614846201,2545.215,4178.883,,5892.173000000002,,1052.9620000000002,7.75
1682,AS14.30,2014-04-10,11401.83500099182,,1414.605,2.0,728.1710000000002,68.33200000000001,-1.0,20.066000000000003,,1.0,,0.1335532421561833,1052.935,3942.701,,3685.348000000001,77.751,406.338,8.2
1683,AS14.30,2014-04-11,19381.91399955749,4.0,1846.805,,2146.049,91.21500000000002,-0.6666666666666666,30.911,,0.6666666666666666,,0.1467598140989174,2569.329,2982.0290000000005,8.032,9989.649999999998,,380.335,7.666666666666667
1684,AS14.30,2014-04-12,11779.19700098038,,1787.5359999999994,,1093.529,8.044999999999998,-1.0,,,1.2,,0.0613341448900887,2732.409,2885.993,,3227.387,,151.30599999999995,7.8
1685,AS14.30,2014-04-13,10114.311999320982,1.0,1546.9390000000003,,908.5019999999996,44.408,-1.6,24.107,,1.0,47.282,0.0788828434437322,1933.573,3672.781,,1882.34,,216.451,7.2
1686,AS14.30,2014-04-14,12149.335000276566,,1606.053,,1174.5090000000007,55.80000000000001,-0.25,,,1.0,,0.170820343102443,676.145,2595.635,,5890.583999999996,,168.32299999999998,7.75
1687,AS14.30,2014-04-15,15471.419999122623,4.0,1677.341,,1711.2539999999997,59.119,-1.4,77.438,,1.0,108.721,0.1223273167494859,212.981,3118.429,,7380.061000000001,51.313,3727.716,7.6
1688,AS14.30,2014-04-16,13415.650999307634,2.0,1122.412,,1477.2020000000005,27.163,-0.4,12.912,446.635,1.4,,0.1918537415998037,1259.8760000000002,3365.758,,6107.517999999998,,113.209,8.4
1689,AS14.30,2014-04-17,19547.790001153942,,1798.0669999999998,,1819.2890000000004,45.539,-0.8,95.558,120.063,1.0,,0.1612531732127524,1628.345,7976.674,,5486.983000000002,,596.7669999999999,7.6
1690,AS14.30,2014-04-18,17662.450000286102,,3108.953,,885.2760000000001,14.052,-1.2,40.49,63.287,1.0,,0.0412204688493869,540.616,6324.875,,4684.188,,1591.3249999999998,7.4
1691,AS14.30,2014-04-19,11295.799999713909,1.0,2179.351,,887.8829999999996,44.178,-1.2,11.042,179.737,1.0,,0.0998534588835591,1289.663,4174.192,3.008,1809.449,,107.617,7.8
1692,AS14.30,2014-04-20,13949.232999563212,,1295.8909999999998,,844.212,113.437,-1.25,,,1.0,,0.1091389276139104,1818.202,3333.78,,4961.331,,292.726,7.75
1693,AS14.30,2014-04-21,14151.794000864027,,2297.4830000000006,,772.3499999999997,52.253,-1.6,12.13,1399.317,1.0,,0.1111340372786305,4.021,2859.4239999999995,,8696.816999999995,,71.548,7.8
1694,AS14.30,2014-04-22,10817.137999773022,2.0,1347.8490000000002,3.0,1221.1410000000003,96.384,-0.8,30.122000000000003,504.445,1.2,,0.1486342325363091,,1752.216,,4569.821,,325.682,8.0
1695,AS14.30,2014-04-23,10317.379000425331,,2001.394,,702.7959999999997,37.22,-1.4,117.295,,1.0,,0.0936255194588527,94.599,2684.6620000000003,,4899.343999999998,,133.042,7.6
1696,AS14.30,2014-04-24,11102.148002147678,,2690.901,,569.4739999999998,9.09,-1.2,55.164,,1.2,,0.134197630073415,9.124,1552.34,,5939.993000000001,,72.65199999999999,8.2
1697,AS14.30,2014-04-25,14133.542001485815,,1301.4679999999998,,2158.2469999999994,77.39999999999999,-1.0,,90.645,1.0,,0.1411388700338604,226.119,5933.356,,3796.980000000001,130.664,418.095,7.5
1698,AS14.30,2014-04-26,12684.299000740062,2.0,1518.162,,18136.64400000001,,-1.2,,397.618,1.0,11.033,0.3451037851037851,,4088.948,7.026,3989.128000000001,,370.916,7.8
1699,AS14.30,2014-04-27,12210.01900005341,1.0,956.505,,1340.8460000000005,19.108,-1.0,,,1.0,,0.1260811864651964,,5804.6,23.033,1761.215,,256.342,7.8
1700,AS14.30,2014-04-28,13116.36799883843,2.0,2238.8140000000003,2.0,3744.8980000000015,45.295,-1.0,207.011,7.083,1.0,5.184,0.2036759696652048,1069.191,4333.06,,2819.179000000001,77.396,211.689,8.0
1701,AS14.30,2014-04-29,14698.667999029169,,1227.023,1.0,2142.6420000000003,88.487,-1.0,42.246,364.883,1.0,,0.1709965409605352,644.11,2525.1220000000003,,6910.946000000001,129.679,384.05,8.0
1702,AS14.30,2014-04-30,13110.468000888824,6.0,1821.866,,4951.131999999997,102.614,-1.2,,251.987,1.0,5.021,0.1610835202721728,,2754.262,,5065.754999999999,142.656,254.927,7.8
1703,AS14.30,2014-05-01,16552.013000965115,3.0,1567.517,,2410.548,47.59,-1.0,,109.5,1.0,,0.1630998906521996,597.437,3020.1360000000004,,6134.198999999997,239.655,1100.8820000000003,8.2
1704,AS14.30,2014-05-02,17277.606999158852,2.0,1737.9640000000002,,1304.992,123.998,-1.0,132.001,11.042,1.0,,0.1358767084244923,178.118,7085.824999999999,,6586.020000000001,171.87300000000002,70.281,8.0
1705,AS14.30,2014-05-03,5492.017999887466,3.0,1145.894,,403.8909999999999,9.033,-1.2,,,1.0,,0.1819733305036785,26.189,2766.216,,1055.244,,85.76199999999999,7.8
1706,AS14.30,2014-05-04,4694.928000450136,,1005.251,,678.1160000000001,,-1.4,,,1.0,,0.2097222222222221,,2058.549,,621.348,,331.376,7.8
1707,AS14.30,2014-05-05,,,,,,,-1.0,,,1.0,,,,,,,,,8.0
1733,AS14.31,2014-03-21,,1.0,,,,,,,,,,,,,,,,,
1734,AS14.31,2014-03-23,,1.0,,1.0,,,,,,,,,,,,,,,
1735,AS14.31,2014-03-24,,3.0,,1.0,,,,,,,,,,,,,,,
1736,AS14.31,2014-03-25,,1.0,,,,,,,,,,,,,,,,,
1737,AS14.31,2014-03-27,,6.0,,3.0,,,,,,,,,,,,,,,
1738,AS14.31,2014-03-28,,5.0,,,,,,,,,,,,,,,,,
1739,AS14.31,2014-03-29,,2.0,,,,,,,,,,,,,,,,,
1740,AS14.31,2014-03-31,,1.0,,2.0,,,,,,,,,,,,,,,
